StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Division,Q2_1,Q3_7,Q3_15,Q3_16,Q3_17,Q4_2,Q4_8,Q5_5,Q5_9,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7_1,Q8_1,Q8_2,Q8_3,Q8_4,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q12_3,Q13_4,Q13_5,Q14,Q15_4,Q15_10,Q15_9,Q15_7,Q15_8,Q15_11,Q15_5,Q15_12,Q16,Q17,Q18,Q19,Q20,Q20_4_TEXT,Q21,Q22,Q23,Q23_11_TEXT,Q24,Q24_11_TEXT,Q25,Q26_10,Q26_9,Q26_7,Q26_8,Q26_5,Q26_12,Q27_4,Q27_10,Q27_9,Q27_7,Q27_8,Q27_11
2/22/2021 11:33:44,2/22/2021 11:43:39,IP Address,100,595,True,2/22/2021 11:43:39,R_3G2g5dCpwOgYYpr,gl,EN,US,9,3,0,10,4,2.7,6,7.8,9,1,2,3,4,5,0,4,1,3,2,Debate,2,1,3,4,0,2.5,6,8,Math,4,1,5,3,8,6,2,7,Yes,"English,Science",I would love literally any interdisciplinary course ,12,Male,,5,60 minutes or more,"Asian: East Asian,Multiracial,White,Prefer to self-describe",Why is there a distinction for Indian or South/Southeast Asian and East Asian but none for things like Africa and African-American and Afro-Latine or European Hispanic or things like this.,Not sure/Prefer not to answer,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:35:47,2/22/2021 11:43:44,IP Address,100,477,True,2/22/2021 11:43:45,R_1JUUaKPNZtQ0Jcy,gl,EN,US,9,0,0,6,3,4.5,3.5,9,10,2,1,5,3,4,8.5,2,3,1,4,,3,1,2,4,2,1.9,2,10,History,5,3,8,1,6,7,4,2,No,,,12,Female,,4,Less than 15 minutes,"Middle Eastern,Prefer to self-describe",Arab or Middle Eastern/North African,Muslim,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:04,2/22/2021 11:43:51,IP Address,100,467,True,2/22/2021 11:43:52,R_8uMn7pxkatV2ewp,gl,EN,US,6.9,4,0,3,7,3,4,9.5,11,1,2,4,3,5,5.5,2,4,3,1,Dance!,1,3,4,2,3,5,8,6,English,1,6,4,7,2,8,3,5,Yes,"CADS,World Language",Linguistics,11,Female,,4,Less than 15 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:23,2/22/2021 11:43:55,IP Address,100,451,True,2/22/2021 11:43:55,R_1DvYRUR7HrZtwjY,gl,EN,US,7,16,1,3,6,3.5,9.3,6.7,8,1,2,4,3,5,2.6,2,4,1,3,,4,1,2,3,5,2.7,9,4,Science,8,5,1,7,2,3,4,6,Yes,"Fine Arts,Science",,11,Male,,4,Less than 15 minutes,Asian: East Asian,,Atheist,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:35:37,2/22/2021 11:44:00,IP Address,100,502,True,2/22/2021 11:44:00,R_1QuA2EuQHGO3oCY,gl,EN,US,7,3,0,1,1,4,7,6.5,7.5,3,1,2,4,5,0,2,3,4,1,Friday clubs,2,1,3,4,3,3,0,9,Science,5,2,1,3,7,8,6,4,Yes,"English,Fine Arts",,9,Female,,4,Less than 15 minutes,Prefer to self-describe,Japanese-American,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:41,2/22/2021 11:44:02,IP Address,100,500,True,2/22/2021 11:44:02,R_2TznIPHZXiLpich,gl,EN,US,7.8,10,2,5,5,3,6,7.7,9.1,1,2,5,3,4,4.7,4,2,3,1,robotics,2,1,4,3,2,2.3,6,4,Math,7,4,5,3,8,6,2,1,Yes,"History,Science",,9,Female,,4,15 to 30 minutes,"Asian: East Asian,Asian: Indian or South/Southeast Asian,Multiracial",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:38:47,2/22/2021 11:44:02,IP Address,100,315,True,2/22/2021 11:44:03,R_2wbk3eDWPtIoHTx,gl,EN,US,7.1,6,1,12,4,4.3,7,7.1,9.8,2,3,1,4,5,6,3,2,4,1,theatre,1,2,4,3,5,2.3,10,4,English,6,8,2,3,7,5,1,4,Yes,"Fine Arts,Science",,10,Female,,4,Less than 15 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:59,2/22/2021 11:44:05,IP Address,100,485,True,2/22/2021 11:44:05,R_23UhqWmkRY8w7pn,gl,EN,US,6.9,4,10,7,10,2.5,4.4,8.4,5.6,1,2,3,4,5,0.7,2,3,1,4,Sailing,2,3,1,4,0,4.5,8,1,English,3,7,4,6,5,8,1,2,Yes,"Science,World Language",,12,Male,,5,Less than 15 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:32:00,2/22/2021 11:44:11,IP Address,100,730,True,2/22/2021 11:44:11,R_QiyYckXnLPmtY8V,gl,EN,US,7.3,0,3,11,14,2.7,5.2,7,8.5,1,4,3,5,2,3,2,4,1,3,Volleyball,4,3,1,2,0,2,10,3,History,4,7,5,3,2,8,1,6,Yes,"History,Science",The history of some diseases/ history of medicine,11,Female,,5,30 to 60 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:04,2/22/2021 11:44:14,IP Address,100,489,True,2/22/2021 11:44:14,R_1mVR6jRnXwzfU7g,gl,EN,US,5.4,7,3,5,5,2.5,5,7,8.5,3,1,2,4,5,10,1,4,2,3,Mock Trial,1,4,3,2,3,5,6,9,English,6,2,1,3,4,8,5,7,Yes,"Fine Arts,History",,12,Female,,4,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:55,2/22/2021 11:44:30,IP Address,100,514,True,2/22/2021 11:44:31,R_3FXP5ijkuuMEe9f,gl,EN,US,7,6,4,5,7,3.5,6,7,8.5,1,2,5,3,4,5,1,3,4,2,Theater/Dance,2,1,3,4,0,0,8,6,Science,8,7,2,6,4,1,3,5,Yes,"Fine Arts,Science",,12,Female,,5,15 to 30 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:40:22,2/22/2021 11:44:34,IP Address,100,251,True,2/22/2021 11:44:34,R_3fK3oiY9Mc5DPSd,gl,EN,US,8.5,4,0,0,3,4,7,6.5,9,1,2,5,3,4,3.5,2,4,1,3,Soccer,2,1,4,3,1,1.5,5,4,World Language,6,3,7,1,2,8,4,5,Yes,"History,Math",,10,Male,,5,15 to 30 minutes,White,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:33:59,2/22/2021 11:44:41,IP Address,100,641,True,2/22/2021 11:44:41,R_3JsJLg59XTYgfYl,gl,EN,US,7.5,4,6,6,10,4,10,7,11,1,2,3,5,4,5,2,3,4,1,the musical,1,2,4,3,1,4,9,6,History,8,3,1,4,5,7,2,6,Yes,"Fine Arts,Science",color theory and chemistry ,12,Female,,5,15 to 30 minutes,"American Indian or Alaskan Native,Hispanic or Latina/o/x,Native Hawaiian or Other Pacific Islander,White",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:25,2/22/2021 11:44:44,IP Address,100,498,True,2/22/2021 11:44:45,R_1mk3qzOVVli0ln0,gl,EN,US,6.5,2,3,6,3,4,7,6,8,2,1,3,5,4,5,2,3,4,1,Dance,1,3,4,2,1,4,10,0,Science,2,8,4,7,3,5,1,6,Yes,"CADS,Science",,12,Female,,3 or fewer,15 to 30 minutes,Asian: East Asian,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:59,2/22/2021 11:44:57,IP Address,100,477,True,2/22/2021 11:44:57,R_tYyWxUwVzsQLtyV,gl,EN,US,7.2,13,0,15,1,3,6.1,5.7,9,4,3,5,1,2,7.5,2,4,1,3,,1,3,4,2,3,3,4,10,History,3,4,2,1,6,8,5,7,Yes,"CADS,History",,12,Female,,6 or more,Less than 15 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:30:19,2/22/2021 11:45:04,IP Address,100,885,True,2/22/2021 11:45:04,R_ZfOp5Yszs6ZuACd,gl,EN,US,3.5,4,0,12,6,3.5,6,5.5,9,1,5,3,2,4,9,4,3,1,2,cross country,3,4,2,1,3,3,8,7,World Language,4,5,7,6,1,8,3,2,Yes,"Math,World Language",,10,Female,,5,Less than 15 minutes,"Middle Eastern,White",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:40:35,2/22/2021 11:45:07,IP Address,100,271,True,2/22/2021 11:45:07,R_2SwQ4XdtMlGf1PY,gl,EN,US,6.5,12,2,1,3,3,6,8,10,1,2,4,5,3,8,3,4,1,2,Crystal Soccer,2,3,4,1,3,3,6,3,History,7,1,5,6,3,8,2,4,Yes,"History,Science",,11,Female,,6 or more,15 to 30 minutes,White,,Jewish,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:30:45,2/22/2021 11:45:23,IP Address,100,877,True,2/22/2021 11:45:23,R_3qKZS5rnXF5QgJM,gl,EN,US,6,4,3,0,7,5,12,9.5,9.6,1,2,3,4,5,4.7,1,2,3,4,Sports,2,4,1,3,3,4.1,8,3,English,6,3,7,5,1,8,4,2,Yes,"Math,World Language",,10,Male,,6 or more,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:38:42,2/22/2021 11:45:34,IP Address,100,412,True,2/22/2021 11:45:34,R_1JKj437gdpj3U6v,gl,EN,US,7.9,10,20,8,20,5,12,8,8,2,1,4,3,5,5,2,4,1,3,Sports,4,1,3,2,3,3.5,8,10,Science,6,2,7,1,3,8,4,5,Yes,"History,Math",,11,Male,,5,Less than 15 minutes,Multiracial,,Other (optional specification),,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:30,2/22/2021 11:45:42,IP Address,100,611,True,2/22/2021 11:45:42,R_2z6WsQhQ4gBQKIe,gl,EN,US,4,5,2,2,6,4,5.5,7.5,9,4,1,3,2,5,7.5,3,4,2,1,,4,1,3,2,3,3,6,6,English,8,5,4,6,2,7,1,3,Yes,"Math,Science",,10,Female,,4,30 to 60 minutes,Prefer to self-describe,Asian American,Other (optional specification),None,Not sure/Prefer not to answer,,,,,,,,,,,,
2/22/2021 11:35:09,2/22/2021 11:45:50,IP Address,100,641,True,2/22/2021 11:45:50,R_3k18k0PScdiYHCq,gl,EN,US,4.4,0,4,0,5,3,8,8,8,2,1,3,4,5,9,2,3,4,1,,4,2,1,3,2,1,3,3,Math,8,4,3,5,6,7,2,1,No,,,9,Prefer not to answer,,4,15 to 30 minutes,Asian: East Asian,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:37,2/22/2021 11:45:58,IP Address,100,561,True,2/22/2021 11:45:58,R_25KrHtoECNRd4V0,gl,EN,US,8,8,1,7,7,2,5,10,9.6,2,1,3,4,5,7,2,4,3,1,Theater!,4,3,1,2,3,3,6,6,English,7,5,1,3,6,4,2,8,Yes,"Fine Arts,Science",,9,Female,,3 or fewer,15 to 30 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:09,2/22/2021 11:46:12,IP Address,100,602,True,2/22/2021 11:46:12,R_3mTeN2fo8hBGQQF,gl,EN,US,6.2,14,4,1,11,6,2.5,8,8,3,1,2,4,5,5.1,2,3,4,1,clubs,1,2,4,3,2,0,3,7,Math,8,2,1,3,6,7,5,4,Yes,"English,Fine Arts",,9,Female,,5,15 to 30 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:38,2/22/2021 11:46:14,IP Address,100,636,True,2/22/2021 11:46:15,R_2qCnEJPMQRFCRzF,gl,EN,US,6.1,5,1,1,16,2,3.5,7.5,9,2,1,4,3,5,2,2,4,3,1,,3,2,1,4,2,2,6,9,Science,7,3,1,2,8,6,5,4,Yes,"English,Science",,12,Male,,4,15 to 30 minutes,"Asian: East Asian,Multiracial,White",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:57,2/22/2021 11:46:19,IP Address,100,621,True,2/22/2021 11:46:19,R_273ELoHBSIyhCDC,gl,EN,US,1.5,4,0,3,11,0.7,0,9,10.5,3,1,2,4,5,5,3,2,4,1,Debate,4,3,1,2,1,1,9,8,Math,8,5,4,3,1,7,2,6,Yes,"Math,Science",,9,Prefer not to answer,,4,Less than 15 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:31:39,2/22/2021 11:46:23,IP Address,100,883,True,2/22/2021 11:46:23,R_25H4AjJfBZ3y72B,gl,EN,US,6,7,0,9,0,3,5,7.8,8.5,1,2,3,5,4,7.5,3,4,2,1,,1,2,4,3,4,3.5,9,8,English,8,3,4,6,5,7,1,2,Yes,"English,Science",,10,Male,,4,Less than 15 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:37:31,2/22/2021 11:46:34,IP Address,100,542,True,2/22/2021 11:46:34,R_1hF5iOsQa1s24LV,gl,EN,US,8,10,0,6,1,4,10.1,6.8,9,1,2,4,5,3,8.2,3,4,2,1,Photography ,3,1,4,2,5,4.4,9,8,History,2,4,1,6,7,8,3,5,Yes,"Fine Arts,Science",,11,Female,,3 or fewer,15 to 30 minutes,"Hispanic or Latina/o/x,Multiracial,White",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:30,2/22/2021 11:46:34,IP Address,100,664,True,2/22/2021 11:46:34,R_27kGtutYZJOLbOP,gl,EN,US,7.4,3,1,8,8,2.5,2.5,6.9,9,1,2,3,4,5,7.5,3,4,1,2,Volleyball (only in person though),3,1,4,2,5,4,5,8,Math,8,2,1,5,7,4,6,3,Yes,"English,Fine Arts",,9,Female,,4,15 to 30 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:44:24,2/22/2021 11:46:54,IP Address,100,150,True,2/22/2021 11:46:54,R_3MDrVLD0F6rg8rU,gl,EN,US,4.6,5,0,0,0,0.7,1,7.8,8.8,1,2,4,3,5,6.2,2,4,1,3,,3,2,4,1,0,2.2,10,2,Science,3,7,4,5,2,8,1,6,Yes,"Fine Arts,Math",,11,Male,,3 or fewer,Less than 15 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:12,2/22/2021 11:46:55,IP Address,100,643,True,2/22/2021 11:46:56,R_2qBPItEh4lJoPen,gl,EN,US,7.6,6,3,6,8,3,4,7.5,9,3,1,2,5,4,5.5,2,4,1,3,Swim team ,1,4,2,3,0,2.5,4,10,History,6,1,7,2,5,8,3,4,Yes,"History,Science",,11,Female,,5,15 to 30 minutes,Asian: East Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:12,2/22/2021 11:47:03,IP Address,100,711,True,2/22/2021 11:47:04,R_2QPNm1tdWW1nDYA,gl,EN,US,4.2,1,5,5,9,2.8,5.3,8.6,9.1,1,3,2,4,5,7,3,1,4,2,Robotics,3,1,4,2,2,3,9,5,World Language,7,6,2,3,5,8,1,4,Yes,"History,Science",,10,Female,,3 or fewer,15 to 30 minutes,"Asian: East Asian,Asian: Indian or South/Southeast Asian",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:41:38,2/22/2021 11:47:12,IP Address,100,334,True,2/22/2021 11:47:12,R_2vYCVEa3Dst43il,gl,EN,US,3.6,1,4,1,4,3.5,6,8,8.5,1,2,4,5,3,3.9,3,4,1,2,,3,4,2,1,2,2.1,10,0,English,6,3,4,8,2,7,1,5,Yes,"Math,Science",,11,Female,,3 or fewer,Less than 15 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:13,2/22/2021 11:47:22,IP Address,100,729,True,2/22/2021 11:47:22,R_3iCjEFaYjOyWY5f,gl,EN,US,7.8,8,4,7,0,3,6.5,6.5,7.5,2,1,3,4,5,4.5,2,3,1,4,Yearbook,4,1,2,3,0,1,8,5,English,1,5,2,4,6,7,3,8,Yes,"English,Science",,9,Female,,6 or more,Less than 15 minutes,Asian: East Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:37:13,2/22/2021 11:47:50,IP Address,100,636,True,2/22/2021 11:47:50,R_3JJDD0jC9a2y55U,gl,EN,US,7,10,0,10,7,1.5,3,8.5,9.5,3,1,4,2,5,7,2,4,1,3,Cross Country,1,3,2,4,1,1,9,4,CADS,2,6,1,7,5,8,3,4,Yes,"CADS,Science",,11,Female,,5,Less than 15 minutes,White,,Atheist,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:36:02,2/22/2021 11:48:00,IP Address,100,717,True,2/22/2021 11:48:00,R_2WUQMuFWrcpifoJ,gl,EN,US,6,8,0,0,6,3.5,7,6.5,9,4,1,3,2,5,5,2,3,4,1,Dance,3,1,4,2,3,3,9,7,Science,7,1,3,5,2,8,4,6,Yes,"Fine Arts,History",,11,Female,,5,15 to 30 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:33:19,2/22/2021 11:48:34,IP Address,100,914,True,2/22/2021 11:48:34,R_3qX5jEIciiwvkMV,gl,EN,US,6.9,2,0,11,3,4.7,5,6.5,10,1,2,5,4,3,8,3,4,1,2,Volleyball,2,1,3,4,1,3,3,8,Math,1,5,4,2,8,7,6,3,Yes,"Fine Arts,History",Art History ,12,Female,,3 or fewer,30 to 60 minutes,"Asian: East Asian,Asian: Indian or South/Southeast Asian",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:43:45,2/22/2021 11:48:55,IP Address,100,309,True,2/22/2021 11:48:55,R_2ClDRLsrAcxo3UO,gl,EN,US,6.2,8,1,9,9,1.5,3,9,9,2,3,5,1,4,8.1,2,4,1,3,Sports,3,2,1,4,0,2.5,8,8,Math,3,6,7,2,5,8,1,4,Yes,"History,Science",,9,Male,,4,15 to 30 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:32:29,2/22/2021 11:49:00,IP Address,100,990,True,2/22/2021 11:49:00,R_oZfd5T3HgJPIUbT,gl,EN,US,7.5,20,0,9,0,4,7,7,10.5,4,3,2,1,5,9,2,4,1,3,Sports practices/games and Cru,4,1,3,2,3,5,4,6,History,5,3,8,1,2,7,4,6,Yes,"History,Math",,12,Female,,4,Less than 15 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:15,2/22/2021 11:50:00,IP Address,100,825,True,2/22/2021 11:50:00,R_2dRMeYxQUi9HM03,gl,EN,US,6,5,0,6,7,3.5,4.8,7.8,9,1,2,4,3,5,5.5,2,4,3,1,Dance,4,3,2,1,1,4.4,9,9,Science,7,8,1,4,2,6,5,3,No,,,9,Male,,5,15 to 30 minutes,"Hispanic or Latina/o/x,Native Hawaiian or Other Pacific Islander",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:43:20,2/22/2021 11:50:04,IP Address,100,404,True,2/22/2021 11:50:05,R_2rjP9ofbMQGZu4E,gl,EN,US,8.5,4,1,8,3,5,8,6.5,8,1,3,2,4,5,9.7,2,4,1,3,Volleyball,3,2,1,4,2,1.4,9,9,History,8,4,6,3,7,5,1,2,Yes,"History,Science",,10,Female,,3 or fewer,30 to 60 minutes,"Asian: Indian or South/Southeast Asian,Multiracial,White",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:37:02,2/22/2021 11:50:56,IP Address,100,834,True,2/22/2021 11:50:56,R_21goptCA87iNDrM,gl,EN,US,6.8,10,5,9,5,3.8,3.8,6.7,9.2,1,4,2,3,5,4.6,2,3,1,4,Sports,4,1,2,3,2,0,8,1,English,6,4,5,3,2,8,1,7,Yes,"Math,Science",,10,Female,,4,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:44:46,2/22/2021 11:51:23,IP Address,100,396,True,2/22/2021 11:51:23,R_2QR6BO5753KTwuR,gl,EN,US,8.5,8,3,10,3,3,4,6,7,2,1,3,4,5,10,2,3,1,4,Sports,1,2,3,4,0,5,10,9,World Language,7,5,4,3,2,8,1,6,Yes,"History,Science",,10,Male,,3 or fewer,30 to 60 minutes,Multiracial,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:48:36,2/22/2021 11:51:26,IP Address,100,170,True,2/22/2021 11:51:26,R_1oj59A70JpAggg5,gl,EN,US,4.9,4,5,3,8,1.7,1.7,6.9,10,1,2,3,4,5,8.4,2,1,3,4,Sports,1,2,3,4,3,3.9,9,4,English,2,3,4,5,1,6,7,8,Yes,"CADS,Science",,12,Male,,4,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:01,2/22/2021 11:51:36,IP Address,100,935,True,2/22/2021 11:51:36,R_1E6y4EFmxSaGUxu,gl,EN,US,7,4,3,2,10,3,6,8,9.8,1,2,5,4,3,8,2,4,1,3,clubs,2,1,3,4,3,3.5,8,3,Math,1,8,5,6,4,7,2,3,Yes,"CADS,Science",Biotechnology,12,Female,,3 or fewer,30 to 60 minutes,Asian: East Asian,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:38:38,2/22/2021 11:51:37,IP Address,100,778,True,2/22/2021 11:51:38,R_3FPYVkd0naGgZ3P,gl,EN,US,4,5,0,0,2,2.5,5,7.5,8.5,2,1,4,3,5,4,1,4,2,3,clubs,3,2,1,4,2,1,8,3,Science,8,5,7,3,2,6,1,4,Yes,"English,Science",,12,Male,,3 or fewer,15 to 30 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:34:57,2/22/2021 11:51:47,IP Address,100,1009,True,2/22/2021 11:51:47,R_85NWjpA4P0w85EJ,gl,EN,US,9.1,2,8,1,10,5,5.8,6.2,8.9,1,2,4,3,5,4.4,2,3,4,1,Theatre & Diversity Committee,1,2,4,3,2,0.5,1,10,History,7,3,4,1,6,8,2,5,Yes,"History,Science","radical politics, political philosophy, understanding modern imperialism, game theory",10,Non-binary,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:42:38,2/22/2021 11:51:51,IP Address,100,553,True,2/22/2021 11:51:52,R_1GEneb7Pu7MKyyd,gl,EN,US,8.4,4,1,9,3,5,5.4,7,10,1,2,5,3,4,6,2,4,3,1,Play and musical,1,3,2,4,3,3.6,2,8,World Language,8,3,1,2,5,6,4,7,Yes,"English,History",,10,Male,,3 or fewer,15 to 30 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:29:05,2/22/2021 11:52:15,IP Address,100,1389,True,2/22/2021 11:52:16,R_1C8URktyT6oMNza,gl,EN,US,3.5,5,1,5,5,3,3.5,6.8,10,1,2,3,4,5,7,3,4,2,1,Play/Musical,2,1,4,3,4,3.6,8,7,History,4,1,2,3,5,8,7,6,Yes,"English,Fine Arts",,10,Male,,3 or fewer,Less than 15 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:40:50,2/22/2021 11:52:23,IP Address,100,692,True,2/22/2021 11:52:23,R_3fdz3uSBBLIYsrX,gl,EN,US,5,12,2,0,0,4,1,9,9,2,1,3,4,5,4,2,3,4,1,Crü,2,1,4,3,2,1,8,3,World Language,3,5,4,7,2,8,1,6,Yes,"English,Science",,9,Female,,4,Less than 15 minutes,"Asian: East Asian,Multiracial,White",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:46:02,2/22/2021 11:52:45,IP Address,100,402,True,2/22/2021 11:52:46,R_xgRzlfcqhFkB0xX,gl,EN,US,7.5,2,0,0,4,4,7,7,7.8,1,2,4,5,3,2.9,2,4,3,1,N/A,3,1,4,2,0,0.5,2,4,Math,2,3,4,5,6,7,8,1,Yes,"History,Math",,9,Female,,4,15 to 30 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
